,0,1
6136,1,2
6137,1,5
6138,0,0
6139,1,8
6140,0,9
6141,0,7
6142,0,2
6143,1,2
6144,1,2
6145,1,2
6146,0,4
6147,0,2
6148,0,0
6149,0,4
6150,0,7
6151,1,6
6152,1,2
6153,1,3
6154,1,5
6155,0,5
6156,0,6
6157,0,2
6158,1,6
6159,1,2
6160,0,8
6161,0,0
6162,1,4
6163,1,0
6164,0,2
6165,1,6
6166,1,8
6167,0,2
6168,0,2
6169,0,2
6170,1,2
6171,1,9
6172,1,2
6173,0,8
6174,1,2
6175,1,1
6176,0,9
6177,1,1
6178,1,0
6179,0,5
6180,0,2
6181,1,2
6182,1,2
6183,0,2
6184,1,2
6185,1,2
6186,1,0
6187,0,0
6188,0,4
6189,1,0
6190,0,6
6191,0,2
6192,0,0
6193,0,2
6194,1,9
6195,1,2
6196,0,2
6197,0,5
6198,0,4
6199,1,2
6200,0,9
6201,0,2
6202,0,2
6203,0,9
6204,1,1
6205,0,2
6206,0,2
6207,0,9
6208,0,4
6209,0,9
6210,1,0
6211,1,1
6212,1,2
6213,0,5
6214,1,5
6215,0,9
6216,0,0
6217,1,5
6218,0,9
6219,1,2
6220,0,2
6221,0,0
6222,1,2
6223,0,6
6224,1,3
6225,0,2
6226,1,8
6227,0,2
6228,1,2
6229,1,1
6230,1,7
6231,1,8
6232,0,9
6233,0,2
6234,1,2
6235,0,2
6236,0,4
6237,1,1
6238,1,8
6239,1,6
6240,1,2
6241,0,0
6242,1,2
6243,1,6
6244,1,2
6245,1,4
6246,1,8
6247,1,7
6248,1,2
6249,1,2
6250,1,2
6251,1,6
6252,1,2
6253,0,9
6254,1,1
6255,1,2
6256,1,6
6257,0,2
6258,1,0
6259,1,1
6260,0,2
6261,1,2
6262,0,9
6263,1,9
6264,1,7
6265,0,2
6266,0,0
6267,0,2
6268,0,2
6269,0,2
6270,1,6
6271,1,2
6272,0,2
6273,1,2
6274,0,2
6275,0,2
6276,0,2
6277,1,0
6278,1,2
6279,1,1
6280,1,6
6281,0,2
6282,0,5
6283,0,0
6284,1,0
6285,1,2
6286,0,5
6287,0,2
6288,0,3
6289,1,3
6290,1,5
6291,1,2
6292,0,2
6293,0,2
6294,0,2
6295,0,2
6296,0,2
6297,1,1
6298,1,2
6299,0,3
6300,0,2
6301,0,9
6302,1,0
6303,1,1
6304,1,8
6305,1,2
6306,1,2
6307,1,2
6308,0,9
6309,1,8
6310,1,1
6311,0,2
6312,0,2
6313,0,5
6314,0,9
6315,0,2
6316,0,2
6317,1,6
6318,0,7
6319,0,9
6320,1,1
6321,1,1
6322,1,8
6323,1,2
6324,1,2
6325,0,2
6326,0,7
6327,0,2
6328,0,9
6329,1,2
6330,1,0
6331,1,1
6332,0,0
6333,1,2
6334,1,6
6335,0,2
6336,0,2
6337,1,6
6338,0,2
6339,0,6
6340,0,2
6341,1,2
6342,1,7
6343,0,2
6344,0,9
6345,1,2
6346,0,9
6347,1,5
6348,0,2
6349,0,4
6350,0,6
6351,0,2
6352,0,7
6353,1,2
6354,1,2
6355,1,0
6356,1,2
6357,1,2
6358,0,2
6359,1,2
6360,1,8
6361,0,5
6362,0,6
6363,0,5
6364,1,2
6365,1,0
6366,1,2
6367,1,1
6368,1,2
6369,0,0
6370,0,7
6371,1,7
6372,1,2
6373,0,0
6374,0,8
6375,1,1
6376,0,9
6377,0,4
6378,1,2
6379,0,9
6380,1,6
6381,0,3
6382,1,0
6383,1,6
6384,0,0
6385,1,2
6386,1,2
6387,1,2
6388,1,2
6389,1,2
6390,0,9
6391,0,0
6392,0,0
6393,1,2
6394,0,4
6395,0,2
6396,0,8
6397,0,7
6398,1,4
6399,0,9
6400,1,8
6401,0,6
6402,0,2
6403,1,1
6404,1,0
6405,0,5
6406,1,2
6407,1,2
6408,0,2
6409,1,2
6410,0,2
6411,1,2
6412,1,2
6413,1,1
6414,0,5
6415,0,4
6416,1,6
6417,0,2
6418,1,9
6419,1,0
6420,0,0
6421,1,5
6422,0,2
6423,0,2
6424,1,2
6425,1,2
6426,0,2
6427,0,2
6428,1,2
6429,1,4
6430,0,2
6431,1,2
6432,1,6
6433,1,2
6434,1,2
6435,1,2
6436,0,9
6437,1,0
6438,0,2
6439,0,2
6440,0,4
6441,0,2
6442,0,0
6443,0,2
6444,1,8
6445,0,2
6446,0,0
6447,1,2
6448,1,2
6449,0,2
6450,0,0
6451,0,2
6452,0,2
6453,1,1
6454,0,4
6455,0,2
6456,0,0
6457,1,0
6458,1,2
6459,0,9
6460,0,2
6461,1,2
6462,0,2
6463,1,0
6464,0,2
6465,1,2
6466,0,4
6467,1,2
6468,1,6
6469,0,2
6470,0,2
6471,0,2
6472,0,2
6473,1,2
6474,0,7
6475,0,5
6476,0,4
6477,1,2
6478,1,2
6479,0,2
6480,1,2
6481,1,2
6482,0,9
6483,1,2
6484,1,2
6485,0,2
6486,1,0
6487,0,0
6488,1,5
6489,0,9
6490,1,2
6491,1,4
6492,0,9
6493,0,4
6494,1,5
6495,0,2
6496,1,2
6497,0,5
6498,0,0
6499,1,2
6500,1,2
6501,0,2
6502,0,2
6503,1,2
6504,0,2
6505,1,2
6506,1,2
6507,1,5
6508,0,2
6509,0,2
6510,1,2
6511,1,2
6512,1,2
6513,1,1
6514,0,2
6515,1,2
6516,1,2
6517,0,9
6518,1,2
6519,0,2
6520,0,2
6521,1,0
6522,0,0
6523,1,1
6524,0,5
6525,0,9
6526,1,3
6527,0,2
6528,1,2
6529,1,2
6530,0,0
6531,1,2
6532,0,7
6533,1,2
6534,1,2
6535,0,4
6536,1,3
6537,0,0
6538,0,2
6539,0,3
6540,1,1
6541,1,2
6542,1,6
6543,1,2
6544,0,9
6545,0,2
6546,0,9
6547,1,6
6548,0,4
6549,0,2
6550,0,6
6551,0,6
6552,0,2
6553,0,2
6554,1,2
6555,1,7
6556,0,2
6557,0,2
6558,1,6
6559,0,9
6560,1,1
6561,1,8
6562,1,0
6563,1,2
6564,0,2
6565,1,6
6566,0,9
6567,1,6
6568,0,4
6569,1,9
6570,0,2
6571,1,2
6572,1,2
6573,1,2
6574,1,2
6575,1,8
6576,0,4
6577,1,2
6578,1,5
6579,0,3
6580,0,2
6581,1,1
6582,0,2
6583,0,2
6584,0,5
6585,0,2
6586,1,2
6587,1,8
6588,1,2
6589,0,2
6590,0,6
6591,0,9
6592,1,8
6593,0,9
6594,0,0
6595,1,8
6596,0,9
6597,1,8
6598,1,8
6599,1,0
6600,1,1
6601,0,2
6602,0,8
6603,0,9
6604,1,8
6605,1,2
6606,1,3
6607,1,2
6608,1,2
6609,0,2
6610,0,4
6611,0,6
6612,0,9
6613,1,2
6614,1,2
6615,1,2
6616,1,2
6617,1,2
6618,0,8
6619,0,4
6620,0,2
6621,0,2
6622,1,2
6623,0,4
6624,0,2
6625,0,9
6626,0,3
6627,1,2
6628,0,2
6629,1,2
6630,0,2
6631,0,7
6632,1,1
6633,1,5
6634,0,2
6635,0,9
6636,0,5
6637,0,9
6638,1,2
6639,1,2
6640,1,9
6641,1,1
6642,0,2
6643,0,2
6644,1,5
6645,0,2
6646,0,3
6647,0,9
6648,0,2
6649,1,2
6650,1,9
6651,1,2
6652,0,2
6653,0,3
6654,0,9
6655,0,4
6656,1,1
6657,1,1
6658,1,8
6659,0,9
6660,0,4
6661,0,2
6662,1,4
6663,1,6
6664,0,7
6665,0,4
6666,0,2
6667,1,5
6668,1,2
6669,0,6
6670,0,4
6671,0,4
6672,0,2
6673,1,5
6674,1,8
6675,1,8
6676,1,8
6677,1,2
6678,1,2
6679,1,7
6680,1,4
6681,0,2
6682,0,2
6683,0,4
6684,1,4
6685,1,6
6686,0,2
6687,0,2
6688,0,2
6689,1,6
6690,1,2
6691,1,2
6692,1,7
6693,0,9
6694,1,0
6695,0,2
6696,1,2
6697,1,2
6698,1,2
6699,0,5
6700,0,4
6701,0,9
6702,1,5
6703,0,2
6704,1,1
6705,0,2
6706,0,2
6707,0,5
6708,0,9
6709,1,1
6710,1,8
6711,1,2
6712,0,6
6713,1,2
6714,1,2
6715,1,0
6716,1,1
6717,0,2
6718,0,2
6719,0,7
6720,1,2
6721,1,1
6722,1,0
6723,1,1
6724,0,2
6725,1,8
6726,0,9
6727,1,2
6728,1,0
6729,1,6
6730,1,6
6731,1,0
6732,1,2
6733,0,4
6734,0,7
6735,0,2
6736,0,2
6737,1,2
6738,0,5
6739,0,2
6740,0,2
6741,0,2
6742,0,2
6743,1,2
6744,1,4
6745,1,5
6746,1,8
6747,0,2
6748,0,5
6749,1,6
6750,1,2
6751,1,2
6752,0,2
6753,1,8
6754,0,2
6755,0,6
6756,1,1
6757,1,2
6758,0,2
6759,0,0
6760,0,5
6761,1,2
6762,0,2
6763,1,5
6764,1,7
6765,0,2
6766,1,7
6767,1,2
6768,1,2
6769,1,7
6770,1,2
6771,1,6
6772,1,0
6773,0,2
6774,0,2
6775,1,7
6776,0,4
6777,0,6
6778,1,2
6779,1,5
6780,0,2
6781,0,2
6782,1,8
6783,0,2
6784,1,2
6785,1,2
6786,0,6
6787,0,2
6788,1,7
6789,1,2
6790,0,2
6791,0,0
6792,1,2
6793,0,9
6794,0,8
6795,1,9
6796,0,3
6797,0,2
6798,0,2
6799,0,2
6800,1,2
6801,1,2
6802,0,2
6803,0,9
6804,1,2
6805,1,2
6806,0,2
6807,1,6
6808,1,5
6809,0,5
6810,0,2
6811,1,8
6812,1,2
6813,1,2
6814,0,2
6815,0,6
6816,1,8
6817,1,2
6818,0,2
6819,0,5
6820,1,5
6821,1,0
6822,1,5
6823,0,4
6824,0,0
6825,0,9
6826,1,6
6827,0,2
6828,1,2
6829,0,2
6830,1,1
6831,0,9
6832,1,2
6833,0,2
6834,1,0
6835,0,9
6836,1,2
6837,1,5
6838,1,6
6839,1,5
6840,1,9
6841,0,2
6842,0,6
6843,1,6
6844,1,2
6845,1,2
6846,1,2
6847,1,2
6848,0,0
6849,1,8
6850,0,4
6851,0,4
6852,1,2
6853,0,2
6854,0,9
6855,0,2
6856,0,2
6857,1,2
6858,0,2
6859,0,3
6860,1,9
6861,1,8
6862,0,4
6863,0,0
6864,1,5
6865,0,4
6866,0,4
6867,1,8
6868,1,2
6869,0,5
6870,0,6
6871,0,2
6872,1,2
6873,0,4
6874,1,8
6875,0,5
6876,1,2
6877,1,2
6878,1,3
6879,1,2
6880,0,9
6881,1,2
6882,0,9
6883,0,6
6884,1,9
6885,0,6
6886,0,9
6887,0,5
6888,1,5
6889,0,2
6890,0,4
6891,0,0
6892,1,4
6893,1,2
6894,0,2
6895,0,2
6896,1,6
6897,1,2
6898,1,8
6899,0,2
6900,0,2
6901,1,2
6902,0,2
6903,0,2
6904,1,1
6905,1,2
6906,0,2
6907,0,2
6908,1,2
6909,0,4
6910,1,2
6911,1,8
6912,1,2
6913,1,7
6914,1,2
6915,1,8
6916,0,2
6917,1,2
6918,0,2
6919,0,9
6920,1,7
6921,0,9
6922,1,1
6923,0,0
6924,1,5
6925,1,8
6926,1,2
6927,1,2
6928,1,2
6929,1,6
6930,0,2
6931,0,5
6932,0,2
6933,1,1
6934,1,2
6935,1,1
6936,0,0
6937,1,2
6938,0,0
6939,1,0
6940,1,2
6941,0,9
6942,0,0
6943,0,6
6944,1,1
6945,0,2
6946,1,7
6947,0,0
6948,0,9
6949,0,2
6950,1,8
6951,0,2
6952,1,2
6953,0,7
6954,0,2
6955,1,1
6956,1,2
6957,0,6
6958,0,2
6959,1,8
6960,0,0
6961,0,4
6962,0,0
6963,0,5
6964,0,2
6965,0,9
6966,1,8
6967,0,4
6968,0,4
6969,1,3
6970,0,9
6971,1,0
6972,0,2
6973,0,0
6974,0,2
6975,0,2
6976,0,9
6977,1,5
6978,0,0
6979,1,2
6980,1,2
6981,1,2
6982,1,0
6983,1,2
6984,1,2
6985,1,2
6986,1,1
6987,1,2
6988,0,6
6989,1,0
6990,0,9
6991,0,2
6992,1,1
6993,1,1
6994,1,1
6995,0,6
6996,0,2
6997,0,3
6998,1,2
6999,0,9
7000,0,2
7001,1,0
7002,1,5
7003,1,5
7004,1,8
7005,0,6
7006,0,2
7007,0,6
7008,0,2
7009,1,1
7010,0,2
7011,1,5
7012,1,5
7013,1,1
7014,1,2
7015,0,2
7016,0,4
7017,0,2
7018,0,2
7019,0,9
7020,1,5
7021,0,2
7022,1,2
7023,1,2
7024,0,5
7025,0,5
7026,0,2
7027,0,2
7028,0,5
7029,0,0
7030,1,2
7031,1,1
7032,0,2
7033,1,1
7034,0,4
7035,0,2
7036,1,1
7037,0,6
7038,1,0
7039,0,7
7040,0,2
7041,0,9
7042,1,2
7043,1,2
7044,1,6
7045,1,6
7046,0,4
7047,1,2
7048,0,6
7049,0,2
7050,0,4
7051,0,2
7052,1,5
7053,1,2
7054,0,4
7055,1,8
7056,0,2
7057,0,2
7058,1,8
7059,1,9
7060,1,1
7061,1,2
7062,0,2
7063,0,2
7064,1,8
7065,1,2
7066,0,7
7067,1,5
7068,1,2
7069,1,0
7070,1,6
7071,0,0
7072,0,2
7073,0,4
7074,1,7
7075,1,5
7076,1,2
7077,1,3
7078,0,2
7079,0,2
7080,0,2
7081,0,4
7082,1,2
7083,0,2
7084,1,8
7085,1,0
7086,1,3
7087,1,2
7088,1,8
7089,0,2
7090,0,9
7091,0,9
7092,1,4
7093,0,2
7094,0,4
7095,0,7
7096,0,4
7097,1,6
7098,1,2
7099,1,8
7100,1,2
7101,0,5
7102,1,1
7103,0,9
7104,0,2
7105,1,0
7106,0,2
7107,1,5
7108,0,6
7109,0,2
7110,0,2
7111,1,2
7112,0,2
7113,0,2
7114,1,2
7115,0,0
7116,0,9
7117,0,2
7118,1,1
7119,1,2
7120,0,3
7121,0,2
7122,0,9
7123,1,6
7124,1,2
7125,1,9
7126,0,6
7127,1,2
7128,0,4
7129,1,2
7130,0,9
7131,1,2
7132,0,2
7133,0,7
7134,1,6
7135,1,2
7136,0,2
7137,0,0
7138,0,0
7139,1,2
7140,0,7
7141,1,5
7142,0,9
7143,0,5
7144,1,7
7145,0,2
7146,1,8
7147,1,4
7148,1,8
7149,1,1
7150,0,2
7151,0,2
7152,1,0
7153,1,6
7154,1,4
7155,1,2
7156,0,4
7157,1,0
7158,0,4
7159,1,2
7160,0,9
7161,1,2
7162,1,0
7163,1,6
7164,0,4
7165,0,9
7166,0,7
7167,0,8
7168,0,2
7169,0,0
7170,1,0
7171,0,2
7172,0,5
7173,0,0
7174,1,9
7175,1,2
7176,0,4
7177,0,4
7178,0,2
7179,1,0
7180,0,4
7181,0,2
7182,0,7
7183,0,0
7184,0,5
7185,0,2
7186,1,7
7187,0,9
7188,0,2
7189,1,2
7190,1,0
7191,0,7
7192,0,0
7193,0,2
7194,0,2
7195,1,2
7196,1,2
7197,1,1
7198,1,2
7199,0,2
7200,0,9
7201,0,2
7202,0,9
7203,0,0
7204,1,0
7205,1,2
7206,0,2
7207,1,5
7208,0,9
7209,1,2
7210,1,7
7211,0,2
7212,1,2
7213,1,2
7214,0,2
7215,1,5
7216,1,9
7217,1,2
7218,0,4
7219,0,2
7220,1,2
7221,1,2
7222,1,2
7223,1,2
7224,0,2
7225,1,2
7226,0,4
7227,1,0
7228,1,2
7229,0,2
7230,0,6
7231,0,6
7232,1,2
7233,1,2
7234,0,9
7235,0,2
7236,1,2
7237,1,2
7238,0,0
7239,0,2
7240,1,8
7241,0,0
7242,0,2
7243,0,4
7244,0,2
7245,1,2
7246,0,9
7247,1,7
7248,0,5
7249,1,8
7250,0,2
7251,1,2
7252,0,2
7253,1,2
7254,0,2
7255,1,9
7256,0,2
7257,0,2
7258,0,0
7259,1,0
7260,1,9
7261,1,1
7262,0,4
7263,0,7
7264,1,0
7265,1,8
7266,0,2
7267,1,2
7268,0,6
7269,1,2
7270,0,7
7271,1,2
7272,0,4
7273,1,2
7274,1,3
7275,1,2
7276,0,2
7277,0,4
7278,1,8
7279,1,2
7280,0,2
7281,1,1
7282,0,9
7283,0,4
7284,0,2
7285,0,0
7286,1,5
7287,1,8
7288,0,2
7289,0,5
7290,1,1
7291,1,2
7292,0,2
7293,0,4
7294,1,6
7295,0,2
7296,1,2
7297,0,9
7298,1,2
7299,0,2
7300,0,6
7301,0,4
7302,1,2
7303,1,2
7304,0,0
7305,0,2
7306,0,0
7307,1,7
7308,0,2
7309,1,2
7310,1,1
7311,1,2
7312,0,4
7313,1,0
7314,0,9
7315,0,9
7316,0,7
7317,0,2
7318,1,2
7319,0,4
7320,0,5
7321,1,2
7322,1,2
7323,1,4
7324,1,5
7325,0,2
7326,1,2
7327,1,6
7328,0,9
7329,0,2
7330,0,9
7331,0,0
7332,0,0
7333,1,7
7334,0,0
7335,1,2
7336,1,2
7337,1,2
7338,1,8
7339,0,0
7340,0,2
7341,0,0
7342,1,2
7343,0,2
7344,0,5
7345,0,9
7346,1,4
7347,1,2
7348,0,2
7349,1,2
7350,1,2
7351,0,2
7352,1,6
7353,1,1
7354,0,0
7355,1,0
7356,0,2
7357,1,7
7358,1,1
7359,0,5
7360,1,5
7361,0,0
7362,1,0
7363,0,2
7364,1,8
7365,0,4
7366,0,2
7367,0,2
7368,1,0
7369,1,2
7370,1,0
7371,0,2
7372,0,7
7373,1,1
7374,1,8
7375,1,6
7376,0,9
7377,1,2
7378,1,2
7379,0,0
7380,1,2
7381,1,2
7382,1,2
7383,1,0
7384,1,2
7385,1,9
7386,0,9
7387,0,2
7388,0,0
7389,1,2
7390,1,3
7391,1,2
7392,0,0
7393,0,0
7394,1,2
7395,1,5
7396,0,5
7397,1,2
7398,0,6
7399,0,2
7400,0,2
7401,0,0
7402,1,8
7403,1,6
7404,0,2
7405,1,2
7406,1,2
7407,1,0
7408,0,2
7409,1,8
7410,1,4
7411,1,6
7412,0,0
7413,0,2
7414,0,2
7415,1,0
7416,1,2
7417,1,2
7418,1,8
7419,1,9
7420,0,0
7421,0,2
7422,0,2
7423,0,2
7424,0,2
7425,1,2
7426,0,5
7427,0,6
7428,0,9
7429,1,2
7430,1,2
7431,0,9
7432,0,5
7433,0,2
7434,1,1
7435,1,2
7436,0,2
7437,1,1
7438,0,4
7439,1,2
7440,0,2
7441,1,2
7442,1,2
7443,1,4
7444,0,7
7445,1,2
7446,1,2
7447,1,2
7448,0,6
7449,0,9
7450,1,8
7451,0,2
7452,0,0
7453,0,2
7454,0,7
7455,0,9
7456,1,7
7457,1,3
7458,0,2
7459,1,5
7460,1,4
7461,0,2
7462,0,3
7463,1,8
7464,1,1
7465,1,8
7466,1,2
7467,1,6
7468,0,4
7469,0,2
7470,0,4
7471,0,9
7472,1,1
7473,1,6
7474,0,5
7475,0,2
7476,0,2
7477,1,6
7478,0,0
7479,0,3
7480,1,0
7481,1,8
7482,0,9
7483,1,8
7484,1,2
7485,0,2
7486,1,8
7487,1,1
7488,0,7
7489,1,8
7490,0,2
7491,1,2
7492,0,2
7493,1,2
7494,1,2
7495,0,2
7496,0,2
7497,0,2
7498,1,9
7499,1,2
7500,1,2
7501,1,2
7502,0,4
7503,0,5
7504,1,1
7505,0,2
7506,0,2
7507,0,5
7508,0,5
7509,1,1
7510,0,2
7511,0,2
7512,1,2
7513,0,6
7514,0,9
7515,0,0
7516,1,0
7517,1,2
7518,0,2
7519,0,0
7520,0,2
7521,0,4
7522,1,8
7523,0,7
7524,0,2
7525,0,4
7526,0,2
7527,1,2
7528,0,4
7529,0,9
7530,1,2
7531,1,8
7532,1,0
7533,0,2
7534,0,2
7535,1,2
7536,1,2
7537,0,4
7538,1,2
7539,0,2
7540,0,0
7541,1,3
7542,1,7
7543,1,1
7544,0,0
7545,1,2
7546,1,2
7547,0,2
7548,1,0
7549,1,2
7550,1,0
7551,0,4
7552,0,0
7553,0,9
7554,1,4
7555,1,0
7556,0,5
7557,1,0
7558,1,5
7559,0,2
7560,1,6
7561,1,7
7562,1,2
7563,0,6
7564,1,6
7565,1,2
7566,1,0
7567,1,2
7568,0,2
7569,1,2
7570,0,2
7571,1,2
7572,0,4
7573,1,2
7574,0,0
7575,1,4
7576,1,2
7577,1,2
7578,1,5
7579,1,8
7580,1,2
7581,1,2
7582,1,5
7583,0,2
7584,0,2
7585,0,2
7586,0,0
7587,0,9
7588,1,2
7589,0,2
7590,0,2
7591,0,0
7592,1,6
7593,0,2
7594,0,2
7595,1,1
7596,1,6
7597,0,2
7598,1,2
7599,1,8
7600,1,2
7601,0,9
7602,1,0
7603,0,9
7604,0,7
7605,1,6
7606,0,2
7607,1,2
7608,0,2
7609,1,2
7610,1,5
7611,1,2
7612,1,5
7613,1,2
7614,1,1
7615,1,0
7616,1,2
7617,0,2
7618,0,2
7619,0,0
7620,0,0
7621,1,2
7622,0,3
7623,0,8
7624,1,0
7625,1,2
7626,1,5
7627,0,2
7628,1,0
7629,0,2
7630,1,1
7631,1,2
7632,1,2
7633,1,2
7634,1,2
7635,0,2
7636,0,9
7637,0,6
7638,1,2
7639,1,0
7640,0,2
7641,0,2
7642,1,2
7643,1,1
7644,0,2
7645,0,2
7646,0,2
7647,0,0
7648,0,3
7649,1,0
7650,0,2
7651,0,0
7652,0,7
7653,0,3
7654,1,8
7655,1,2
7656,0,9
7657,1,8
7658,0,7
7659,0,2
7660,0,2
7661,1,2
7662,1,1
7663,1,1
7664,1,0
7665,0,5
7666,0,2
7667,1,2
7668,1,6
7669,1,8
7670,1,2
7671,0,2
7672,1,2
7673,0,2
7674,1,2
7675,0,7
7676,1,8
7677,0,9
7678,0,0
7679,1,7
7680,1,2
7681,1,2
7682,0,2
7683,1,2
7684,0,9
7685,1,6
7686,0,2
7687,1,2
7688,0,9
7689,1,3
7690,0,9
7691,1,3
7692,0,9
7693,1,0
7694,1,6
7695,1,2
7696,1,2
7697,1,1
7698,1,7
7699,0,7
7700,1,5
7701,1,8
7702,1,8
7703,0,7
7704,1,0
7705,0,0
7706,1,2
7707,0,9
7708,1,2
7709,0,7
7710,1,7
7711,0,4
7712,1,2
7713,0,2
7714,0,6
7715,0,0
7716,1,3
7717,0,4
7718,1,2
7719,0,2
7720,0,0
7721,0,9
7722,1,8
7723,1,2
7724,0,2
7725,1,6
7726,1,7
7727,1,2
7728,1,2
7729,0,4
7730,0,2
7731,1,0
7732,1,2
7733,1,0
7734,0,2
7735,1,8
7736,1,2
7737,0,2
7738,1,6
7739,1,2
7740,1,2
7741,1,8
7742,0,7
7743,0,2
7744,1,2
7745,0,4
7746,1,2
7747,0,9
7748,1,2
7749,1,2
7750,1,5
7751,1,2
7752,1,2
7753,1,2
7754,1,8
7755,1,2
7756,0,9
7757,0,2
7758,1,3
7759,0,2
7760,1,6
7761,1,2
7762,0,5
7763,1,2
7764,0,5
7765,1,2
7766,1,2
7767,0,2
7768,1,2
7769,0,2
7770,1,2
7771,0,2
7772,0,6
7773,1,5
7774,0,2
7775,0,9
7776,1,6
7777,1,5
7778,1,2
7779,0,2
7780,0,2
7781,0,2
7782,1,2
7783,0,2
7784,0,2
7785,1,2
7786,0,6
7787,1,2
7788,0,7
7789,1,0
7790,1,2
7791,1,0
7792,0,2
7793,0,4
7794,1,0
7795,1,7
7796,0,4
7797,0,3
7798,1,3
7799,1,2
7800,0,7
7801,0,5
7802,0,2
7803,0,2
7804,0,2
7805,0,4
7806,0,9
7807,0,2
7808,1,3
7809,1,8
7810,0,2
7811,1,2
7812,1,2
7813,1,2
7814,1,8
7815,0,2
7816,1,2
7817,0,2
7818,1,2
7819,0,9
7820,0,2
7821,0,3
7822,0,2
7823,1,1
7824,0,0
7825,1,2
7826,0,7
7827,0,2
7828,1,6
7829,1,6
7830,1,2
7831,0,5
7832,1,2
7833,0,0
7834,0,9
7835,1,8
7836,1,9
7837,1,5
7838,0,2
7839,1,2
7840,0,9
7841,1,8
7842,1,2
7843,0,7
7844,1,2
7845,1,1
7846,1,2
7847,1,2
7848,0,4
7849,1,2
7850,0,2
7851,0,0
7852,0,2
7853,1,8
7854,1,2
7855,1,2
7856,1,8
7857,1,0
7858,1,2
7859,1,2
7860,1,2
7861,0,9
7862,0,2
7863,1,1
7864,1,8
7865,0,6
7866,0,4
7867,1,2
7868,0,2
7869,0,9
7870,1,8
7871,0,2
7872,1,2
7873,1,5
7874,0,9
7875,0,2
7876,1,2
7877,1,0
7878,1,7
7879,0,4
7880,1,0
7881,0,9
7882,1,2
7883,0,5
7884,0,5
7885,1,1
7886,1,0
7887,0,6
7888,0,9
7889,0,0
7890,0,7
7891,1,2
7892,0,0
7893,0,2
7894,1,0
7895,0,9
7896,1,1
7897,1,1
7898,1,8
7899,1,2
7900,1,7
7901,0,2
7902,0,9
7903,1,2
7904,0,0
7905,0,2
7906,0,2
7907,1,8
7908,0,4
7909,1,0
7910,0,4
7911,0,2
7912,0,0
7913,0,9
7914,0,2
7915,1,4
7916,1,2
7917,0,2
7918,1,0
7919,1,8
7920,1,0
7921,0,6
7922,0,7
7923,1,1
7924,0,8
7925,0,0
7926,0,9
7927,1,2
7928,1,2
7929,1,5
7930,1,8
7931,0,3
7932,1,2
7933,0,9
7934,1,5
7935,0,2
7936,1,8
7937,0,6
7938,0,2
7939,1,0
7940,1,4
7941,0,2
7942,0,2
7943,1,8
7944,0,4
7945,0,5
7946,1,1
7947,0,7
7948,0,8
7949,0,6
7950,0,2
7951,0,2
7952,1,5
7953,1,2
7954,0,4
7955,1,8
7956,1,0
7957,1,0
7958,0,2
7959,1,0
7960,0,9
7961,0,2
7962,0,0
7963,0,6
7964,1,2
7965,0,4
7966,1,7
7967,0,0
7968,0,2
7969,0,0
7970,0,2
7971,1,8
7972,0,2
7973,1,2
7974,1,5
7975,0,2
7976,1,1
7977,0,0
7978,1,8
7979,0,2
7980,1,3
7981,1,2
7982,1,2
7983,1,9
7984,0,2
7985,1,2
7986,1,0
7987,1,2
7988,1,2
7989,0,2
7990,1,2
7991,0,5
7992,0,9
7993,0,2
7994,1,2
7995,1,2
7996,0,2
7997,0,2
7998,1,2
7999,0,5
8000,0,2
8001,0,4
8002,0,2
8003,1,1
8004,1,0
8005,0,4
8006,0,2
8007,0,2
8008,0,7
8009,1,1
8010,1,2
8011,0,2
8012,0,2
8013,0,0
8014,1,2
8015,1,2
8016,1,7
8017,0,2
8018,1,2
8019,1,5
8020,1,2
8021,0,0
8022,1,8
8023,0,3
8024,1,2
8025,1,0
8026,0,9
8027,1,2
8028,1,2
8029,0,4
8030,1,7
8031,0,2
8032,1,2
8033,1,9
8034,0,2
8035,1,2
8036,0,0
8037,0,0
8038,0,4
8039,0,4
8040,0,2
8041,0,0
8042,1,0
8043,0,3
8044,0,2
8045,1,0
8046,0,2
8047,0,2
8048,0,2
8049,0,2
8050,0,4
8051,0,2
8052,0,2
8053,0,9
8054,0,2
8055,1,0
8056,0,9
8057,1,5
8058,0,2
8059,1,0
8060,0,2
8061,0,4
8062,1,3
8063,0,2
8064,1,6
8065,1,2
8066,1,0
8067,1,1
8068,1,0
8069,1,2
8070,0,2
8071,1,0
8072,0,9
8073,1,2
8074,1,0
8075,0,2
8076,1,2
8077,1,7
8078,1,7
8079,1,3
8080,1,2
8081,0,6
8082,0,2
8083,0,0
8084,0,2
8085,0,9
8086,0,2
8087,1,2
8088,1,2
8089,0,0
8090,0,0
8091,1,8
8092,1,0
8093,0,2
8094,0,2
8095,0,9
8096,1,2
8097,1,1
8098,0,2
8099,1,1
8100,1,0
8101,0,0
8102,1,6
8103,0,4
8104,0,0
8105,0,0
8106,0,0
8107,0,9
8108,1,2
8109,0,2
8110,1,0
8111,0,0
8112,1,0
8113,1,7
8114,0,5
8115,0,6
8116,0,2
8117,0,2
8118,1,0
8119,1,6
8120,1,2
8121,0,0
8122,1,8
8123,0,4
8124,0,2
8125,0,9
8126,1,9
8127,0,6
8128,0,2
8129,1,1
8130,1,1
8131,0,2
8132,1,2
8133,1,2
8134,1,5
